revenue_rank,creator_id,creator_name,campaigns_observed,brands_observed,followers,avg_views,creator_power_score,mean_predicted_revenue,median_predicted_revenue,mean_actual_revenue,total_actual_revenue,mean_expected_orders,mean_expected_roi_pct,median_absolute_percentage_error
753,samsam_m53,samsam_m53,3,3,522200.0,80696.4,52.11691337370763,49508684.437689096,54621648.48442859,47292620.29666666,141877860.89,346.3333333333333,32.731057473697305,46.8613606570908
754,munchamda100,munchamda100,1,1,3065.0,1456.3225806451612,36.67680573219254,49417757.43145,49417757.43145,76017024.51,76017024.51,17.0,1629.6215101007497,34.99119736665157
755,nhadaungok.9x,nhadaungok.9x,1,1,10400.0,28554.2,44.109156973242264,49369414.7202074,49369414.7202074,46618262.71,46618262.71,495.0,1627.9295152072589,5.901446879995498
756,cocong8668,cocong8668,1,1,81000.0,35793.666666666664,47.7133534634561,49356516.820237145,49356516.820237145,43975311.24,43975311.24,356.0,753.0755993621235,12.236878895225171
757,dieu_kim_3,dieu_kim_3,2,2,39400.0,33298.68269230769,46.45129596032906,49287680.637310244,49287680.637310244,73878403.165,147756806.33,69.5,1625.0688223058585,50.572018078595946
758,chouchinchan,chouchinchan,8,8,585500.0,122423.25,53.050476984197886,49177935.31195596,48662788.59332909,52218573.58875,417748588.71,323.125,17.590280848400237,27.6775761215931
759,jinsiushop,jinsiushop,1,1,1241.0,710.4078947368421,33.94046656623455,49160013.92613738,49160013.92613738,50277018.16,50277018.16,169.0,1620.6004874148082,2.2216994458738526
760,hana.olay,hana.olay,1,1,1070.0,614.6666666666666,33.44168166713916,48947590.85425855,48947590.85425855,32684776.08,32684776.08,138.0,1613.165679899049,49.75654333520083
761,lanhxinhyeu06,lanhxinhyeu06,1,1,1800000.0,356760.0,56.80282921426557,48821228.19514664,48821228.19514664,40579494.17,40579494.17,490.0,-62.02793362599706,20.310095514299604
762,doantnhi_68,doantnhi_68,1,1,18300.0,23544.666666666668,44.62655220876861,48815154.609562024,48815154.609562024,61575526.15,61575526.15,499.0,1608.5304113346708,20.723122217995005
763,kyduyn997,kyduyn997,2,2,1300000.0,99023.0,53.865695595872396,48711077.32695231,48711077.32695231,49363710.83,98727421.66,318.5,-47.541916724820595,2.8875064477646295
764,my3hoa,my3hoa,1,1,1085.0,1164.1290322580646,34.65051885370028,48677242.76841876,48677242.76841876,381877547.82,381877547.82,90.0,1603.7034968946564,87.25318022850534
765,adriedrose104,adriedrose104,1,1,83600.0,109190.0,49.838222439312766,48454969.55894335,48454969.55894335,21581131.26,21581131.26,559.0,711.446858642592,124.52469694558242
766,innis_stu,innis_stu,1,1,22200.0,21392.30769230769,44.747759533229306,48315077.89249755,48315077.89249755,88203145.06,88203145.06,383.0,1591.027726237414,45.2229533769671
767,hienpiii1,hienpiii1,1,1,50900.0,96275.2,48.83434158373694,48068756.62244456,48068756.62244456,52587494.66,52587494.66,322.0,1222.1269012067266,8.592799612856542
768,cuvuidii,cuvuidii,3,3,122400.0,2334.15625,43.27296682302143,47969805.866048865,54456852.82260708,67618376.55333333,202855129.66,230.66666666666666,448.674250101866,59.9694034536999
769,anh1998_2,anh1998_2,5,5,10500.0,5386.056603773585,41.019711139467,47921732.611654356,53100202.964669354,33506584.292000003,167532921.46,269.0,1577.260641407902,54.48585279861585
770,vananh.onni,vananh.onni,13,13,121900.0,55996.0,49.18025564573278,47704402.83788311,19676196.256080016,52618150.571538456,684035957.43,213.07692307692307,447.87665277306263,37.09589169267792
771,chuliemeomeo22807,chuliemeomeo22807,5,5,185700.0,89402.5,50.703950945675366,47654890.69386773,34166594.2409861,60273967.048,301369835.24,264.0,259.2721969381519,28.804495592401363
772,chanlamdep289,chanlamdep289,5,5,4313.0,24977.809523809523,42.49511727035184,47577065.751455635,55275244.184848435,133517857.06600001,667589285.33,202.8,1565.197301300947,96.32768371713163
773,luongthuchien6868,luongthuchien6868,1,1,144600.0,112569.33333333331,50.744809413978885,47476609.7003463,47476609.7003463,47165137.87,47165137.87,383.0,359.66288783184524,0.6603857094721161
774,tolahann08,tolahann08,4,4,1000000.0,432468.5,56.2492124902451,47443217.69277305,46088267.5976385,62226205.1625,248904820.65,255.25,-33.57949523011772,20.722008726593376
775,ngan_aleybeauty,ngan_aleybeauty,7,7,435300.0,38231.07692307692,50.44417761425424,47331875.10275512,39614970.31705742,47083975.69142858,329587829.84000003,263.2857142857143,52.22748712119726,41.344586088266844
776,tiemnhamankieu,tiemnhamankieu,3,3,6599.0,15487.153846153846,42.2650361856931,47315155.46376894,33665228.29252009,24853736.393333334,74561209.18,59.666666666666664,1556.0304412319128,77.94297374534789
777,hanhan.riviu,hanhan.riviu,1,1,2421.0,156460.33333333334,45.01474706458776,47313102.75313384,47313102.75313384,14435476.49,14435476.49,79.0,1555.9585963596844,227.75573972850438
778,anxinh_05,anxinh_05,2,2,1341.0,2852.3166852020354,35.657162804484514,47206125.13984704,47206125.13984704,95245158.98,190490317.96,341.0,1552.2143798946463,53.06374821700386
779,do_linhne,do_linhne,1,1,43300.0,522772.0,51.73264393034249,47139611.19925221,47139611.19925221,25581205.88,25581205.88,82.0,1424.1444729550367,84.27439042702474
780,hanact,hanact,1,1,2800000.0,337894.0,57.387010322765185,47069009.731482886,47069009.731482886,51505876.96,51505876.96,94.0,-76.46549513425856,8.614293145543046
781,mechangvadola,mechangvadola,1,1,41700.0,20336.272727272728,45.63130118105016,46966178.181092806,46966178.181092806,63401815.33,63401815.33,94.0,1476.8021451685834,25.922975648822316
782,oldspicevietnam,oldspicevietnam,1,1,12900.0,5264.333333333333,41.296432261087354,46964927.74567513,46964927.74567513,68356712.72,68356712.72,133.0,1543.7724710986295,31.294344217442156
783,urfav._carrot,urfav._carrot,2,2,7553.0,3078.3690476190477,38.73226240674212,46897871.85613839,46897871.85613839,22476313.12,44952626.24,44.5,1541.4255149648436,112.73009418080788
784,vokimthan,vokimthan,1,1,1837.0,470.9222972972973,33.78448832253051,46783883.65002843,46783883.65002843,103366753.46,103366753.46,160.0,1537.435927750995,54.73991193103257
785,sunsilkvietnam,sunsilkvietnam,1,1,49700.0,1181.787234042553,40.60899891358542,46759559.36753831,46759559.36753831,120340019.74,120340019.74,274.0,1217.1706864095297,61.1437994870165
786,winnies2812,winnies2812,1,1,3529.0,379.46666666666664,34.39579023937397,46752552.509215705,46752552.509215705,173856579.14,173856579.14,239.0,1536.3393378225496,73.10855146208318
787,samsamdenroi1376,samsamdenroi1376,3,3,370000.0,24690.277777777777,49.37829205586833,46728900.13042697,54347901.43619501,56276196.57666666,168828589.73,312.3333333333333,76.81205454756149,44.7538074390899
788,_minhtamm,_minhtamm,7,7,30300.0,7712.3125,43.33147387001027,46725174.58069982,42387752.16392423,28175017.465714283,197225122.26,176.85714285714286,1535.3811103244936,86.99167779957244
789,rom130198,rom130198,1,1,386300.0,9804.67741935484,47.72630556103486,46666961.86527611,46666961.86527611,9002023.98,9002023.98,266.0,69.1269650825435,418.4052160820405
790,cheereviewnek,cheereviewnek,1,1,49000.0,598952.0,52.17765296812118,46634819.21443636,46634819.21443636,21416079.0,21416079.0,239.0,1232.423406126753,117.75610378742233
791,lilishop_73,lilishop_73,1,1,9151.0,35058.22222222222,44.292661972555976,46555964.55339165,46555964.55339165,63350934.37,63350934.37,160.0,1529.4587593687077,26.511005691751325
792,changanhbigsize911,changanhbigsize911,1,1,81100.0,226980.0,51.15314361285878,46519409.9523569,46519409.9523569,56047049.52,56047049.52,335.0,703.0477673649773,16.999359733010092
793,hnil_khh,hnil_khh,1,1,1000000.0,123499.5,53.916676731682955,46496693.30833212,46496693.30833212,39264131.52,39264131.52,170.0,-34.90462936833503,18.4202770017925
794,tuanduowng,tuanduowng,3,3,1500000.0,39507.0,52.42421498866964,46311621.075265594,16897045.993551627,47356789.27666666,142070367.82999998,218.33333333333334,-56.775820329752115,19.78946459887318
795,_suu3103,_suu3103,4,4,2201.0,3592.1708333333336,37.843037895816614,46133096.21100375,43025099.279153466,48558390.894999996,194233563.57999998,232.75,1514.6583673851312,52.92843389470153
796,thu.cuc.91,thu.cuc.91,1,1,90200.0,128748.33333333331,50.26275691754013,46077301.44967563,46077301.44967563,84293876.2,84293876.2,462.0,615.1687586424155,45.337308560410435
797,duongpthao_,duongpthao_,1,1,146200.0,509060.0,53.57050259590862,46032704.85766352,46032704.85766352,39218142.27,39218142.27,236.0,340.8056552717437,17.37604637350793
798,_thynreview,_thynreview,2,2,3750.0,31512.84126984127,41.93021682585005,45937948.40083316,45937948.40083316,64426355.11,128852710.22,298.5,1507.8281940291606,20.145473342000134
799,yenrubie147668,yenrubie147668,2,2,64000.0,1968.9615384615386,35.53599958210508,45756084.72297097,45756084.72297097,37238929.95,74477859.9,362.5,900.91435331499,59.0658129013425
800,quynhhoa1609,quynhhoa1609,1,1,20000.0,1330.7631578947369,39.41796686487169,45674029.36393387,45674029.36393387,67453810.52,67453810.52,362.0,1498.5910277376852,32.28843706258587
801,trangkien.01,trangkien.01,2,2,65500.0,431166.0,51.94755060591034,45646109.786908135,45646109.786908135,48827260.035,97654520.07,247.5,875.6420412468913,46.31096817743645
802,cunniucuame,cunniucuame,1,1,1160.0,3781.1454545454544,36.94565968991585,45636645.031680316,45636645.031680316,36072557.49,36072557.49,167.0,1497.2825761088109,26.513472310167252
803,tyniosaka,tyniosaka,2,2,1100000.0,26424.375,51.19181661370975,45587645.35176661,45587645.35176661,30201212.165,60402424.33,309.5,-41.979360461387955,212.52541609035768
804,cr.mheneh_,cr.mheneh_,1,1,170500.0,3336.157894736842,44.45159158917515,45560262.434298754,45560262.434298754,29038916.22,29038916.22,411.0,274.1018616306056,56.893811356912806
805,ngocanhvu.1611,ngocanhvu.1611,5,5,60100.0,182791.0,50.28534613418899,45523642.887545474,43472554.806508526,49815293.471999995,249076467.35999998,210.2,960.4509158496448,38.5603964014347
806,longthuy222,longthuy222,1,1,113500.0,4678.871428571429,44.44981072130892,45508890.629018016,45508890.629018016,37092520.3,37092520.3,91.0,461.3431443226891,22.69020886407123
807,malumreview,malumreview,1,1,1255.0,122320.0,43.53806241573504,45188564.236957,45188564.236957,26807198.96,26807198.96,155.0,1481.599748293495,68.56876507084722
808,lamphuongday,lamphuongday,4,4,4456.0,1282.064465408805,36.984037018481985,44964979.93399733,43412125.66012918,36641034.6175,146564138.47,206.5,1473.774297689907,66.63880844697458
809,heybeautyskin369,heybeautyskin369,1,1,3553.0,286.60893854748605,33.885524660497566,44887861.07320348,44887861.07320348,6038780.93,6038780.93,326.0,1471.0751375621219,643.3265354966849
810,rocksweet01,rocksweet01,1,1,10100.0,41755.4,44.771066562750235,44852922.15865766,44852922.15865766,21608528.28,21608528.28,300.0,1469.8522755530182,107.57046281662667
811,vinhkhang014,vinhkhang014,2,2,9449.0,9156.488687782805,41.80944520003595,44674314.700024284,44674314.700024284,30836942.725,61673885.45,221.0,1463.60101450085,57.598431648051424
812,camiehoang,camiehoang,3,3,54000.0,40702.166666666664,47.32365086820689,44672763.17759591,48030416.82467396,64265426.156666666,192796278.47,365.3333333333333,1058.1827490487829,34.99080940892673
813,vitphuong150722,vitphuong150722,1,1,5748.0,330.12,34.89371939034709,44641868.268618576,44641868.268618576,45807745.12,45807745.12,153.0,1462.46538940165,2.5451522407995384
814,hamid.0705,hamid.0705,1,1,1600000.0,136961.33333333334,54.83824364082377,44517238.79873363,44517238.79873363,23516611.91,23516611.91,75.0,-61.04741605110807,89.30124360220233
815,ngoc.matcha.review,ngoc.matcha.review,2,2,131700.0,27270.5,47.37086593987604,44424454.2795436,44424454.2795436,89928193.39,179856386.78,274.5,372.24173114169344,55.53635544519683
816,gheuu._,gheuu._,1,1,602200.0,389202.0,55.266498130561594,44408084.015933424,44408084.015933424,22446686.24,22446686.24,74.0,3.240314882608413,97.83803961583519
817,hoa.le8641,hoa.le8641,1,1,2222.0,507.39310344827584,34.218020246818675,44298813.436632924,44298813.436632924,32419597.9,32419597.9,453.0,1450.4584702821523,36.64208166083678
818,ming.yue2304,ming.yue2304,2,2,9587.0,135893.4166666667,46.1043759250791,44273566.5989296,44273566.5989296,47663219.53,95326439.06,279.5,1449.574830962536,12.714584733543155
819,linh.xinh.xn54,linh.xinh.xn54,1,1,1506.0,4046.114285714286,37.47626583800041,44244868.34673095,44244868.34673095,27399211.93,27399211.93,50.0,1448.570392135583,61.48226620447528
820,_socnhoriviu_,_socnhoriviu_,1,1,3053.0,119977.66666666669,44.88021599101157,44194036.289685644,44194036.289685644,61833036.7,61833036.7,279.0,1446.7912701389973,28.52682215155439
821,sangnetna.90,sangnetna.90,2,2,337200.0,13438.433333333334,48.02645720421455,44191790.65934433,44191790.65934433,35767357.745,71534715.49,355.0,83.4771854183928,76.1975910183789
822,_ksyinl_,_ksyinl_,1,1,23800.0,190045.0,48.921043872858746,44162579.00772146,44162579.00772146,25245921.39,25245921.39,296.0,1445.690265270251,74.92955921669952
823,ig.khalac248,ig.khalac248,2,2,1100000.0,220569.25,54.98580039755784,44001848.298654705,44001848.298654705,78544291.8,157088583.6,246.0,-43.99764761989402,36.05120129056572
824,ponie9201,ponie9201,1,1,2115.0,556698.0,47.167595700146705,43851569.4132641,43851569.4132641,41007478.51,41007478.51,150.0,1434.8049294642435,6.935542019660026
825,dealxinne,dealxinne,1,1,447.0,6021.477272727273,36.334552999232635,43725835.49230668,43725835.49230668,36374313.19,36374313.19,269.0,1430.4042422307336,20.210752197316424
826,trinhmeow.vlogger,trinhmeow.vlogger,4,4,543000.0,17308.933333333334,49.11457901315289,43673196.743995376,33884124.91606933,41958094.885000005,167832379.54000002,220.0,12.601243907170389,53.53572032306546
827,hoangnganmakeupcantho,hoangnganmakeupcantho,5,5,397900.0,28962.25,49.78806564591401,43536321.48760184,26268574.25366372,42230204.577999994,211151022.89,143.0,53.181327174271345,32.54702202006665
828,chile.2000,chile.2000,3,3,17200.0,40058.8,45.5195386930438,43532502.11800659,21518844.71445547,25643291.676666666,76929875.03,322.6666666666667,1423.6375741302302,52.92903199831856
829,linhchuoi.2000,linhchuoi.2000,1,1,89300.0,413867.0,52.42056119399378,43456868.14516981,43456868.14516981,61429170.51,61429170.51,501.0,581.294685366604,29.25695107978789
830,_maingocduong_,_maingocduong_,1,1,21900.0,224376.0,49.10108767696196,43247472.05395551,43247472.05395551,81292615.67,81292615.67,253.0,1413.6615218884428,46.800245388197744
831,sonhongpham,sonhongpham,1,1,1400000.0,135530.0,54.6115760981888,43132962.76342159,43132962.76342159,44091467.78,44091467.78,348.0,-56.86703723657842,2.1739013574258776
832,sa_68686868,sa_68686868,1,1,11300.0,979.5588235294116,37.962685273577684,42792176.30887735,42792176.30887735,13755616.15,13755616.15,72.0,1397.7261708107071,211.08876434355395
833,dshiepchamda,dshiepchamda,4,4,14500.0,5290.649193548387,41.48669600933599,42753264.618150525,43786174.877354346,34616085.974999994,138464343.89999998,209.5,1396.3642616352681,46.01195741496849
834,iamhaphung,iamhaphung,1,1,238500.0,88705.75,51.07751715153322,42588899.87075123,42588899.87075123,22603012.9,22603012.9,71.0,149.9977350903636,88.42134037250952
835,pttuyen88,pttuyen88,1,1,5249.0,511.3384615384616,35.5653367093523,42502931.78766477,42502931.78766477,24459816.98,24459816.98,337.0,1387.602612568267,73.7663524727844
836,huong111983,huong111983,1,1,1100000.0,252620.0,55.39651074602443,42321290.75534626,42321290.75534626,50749757.36,50749757.36,61.0,-46.13653903865021,16.60789537349965
837,daubikho_04,daubikho_04,1,1,8140.0,209287.0,47.43656268175356,42300864.75696393,42300864.75696393,39239592.49,39239592.49,52.0,1380.5302664937376,7.80148842713919
838,hangchau.a,hangchau.a,1,1,7416.0,3377.353846153846,39.611932349055785,42208177.334075205,42208177.334075205,35908252.9,35908252.9,431.0,1377.286206692632,17.54450279611127
839,zixinhdep,zixinhdep,2,2,2500000.0,257629.0,56.47761488371617,42113244.661540255,42113244.661540255,52788533.405,105577066.81,262.5,-76.41658298953746,213.4741035021667
840,sophia.beauty99,sophia.beauty99,1,1,1700000.0,52316.0,53.14102560214838,42109772.42264244,42109772.42264244,30853349.91,30853349.91,268.0,-65.32136388723563,36.48363158450446
841,huongngoclan94_,huongngoclan94_,1,1,9749.0,1164.9473684210527,38.05602132371644,42076805.84910802,42076805.84910802,36972243.8,36972243.8,61.0,1372.6882047187805,13.806470812864275
842,hoanhathuynhreaction,hoanhathuynhreaction,2,2,631700.0,22510.075,48.804685138572864,42066441.136240564,42066441.136240564,36355499.075,72710998.15,335.0,-6.770591118035792,16.913954790847136
843,ko.mt067,ko.mt067,1,1,1075.0,3189.375,36.51103204743071,41910652.68127661,41910652.68127661,13882155.58,13882155.58,73.0,1366.8728438446815,201.90306137799828
844,hoapham.1992,hoapham.1992,2,2,176600.0,211464.83333333334,51.78818981932079,41731234.19513528,41731234.19513528,62619360.67,125238721.34,233.0,230.82518614490024,32.84291913538776
845,pig_shop14,pig_shop14,1,1,1229.0,8830.066666666668,38.61352687690625,41682879.658917665,41682879.658917665,68586912.84,68586912.84,26.0,1358.9007880621182,39.22619063471225
846,lphdung368,lphdung368,1,1,14200.0,0.0,25.496377029748096,41656510.28336784,41656510.28336784,226423517.38,226423517.38,24.0,1357.9778599178744,81.60239238159306
847,_honqasmr,_honqasmr,2,2,188100.0,59663.54166666667,49.96404328791917,41620018.1333384,41620018.1333384,31804012.72,63608025.44,304.5,209.77153315616033,35.124379621020616
848,chancomthembun06,chancomthembun06,1,1,14800.0,1396.857142857143,39.04111794277252,41530579.946586356,41530579.946586356,56468107.97,56468107.97,375.0,1353.5702981305224,26.45303439482965
849,mynumlem,mynumlem,2,2,23500.0,5674.277777777777,42.25043076970556,41438454.13217221,41438454.13217221,71399435.815,142798871.63,352.5,1350.3458946260275,96.61451753523974
850,onnicosmetic.vn,onnicosmetic.vn,5,5,49500.0,40518.6,47.18028126805028,41416586.20319658,13346327.391416825,33664025.208,168320126.04,137.0,1071.3781956459638,49.24329559911491
851,yeuquatroi04,yeuquatroi04,1,1,2626.0,3131.7672413793102,37.86157302430875,41409351.69469951,41409351.69469951,106333342.23,106333342.23,76.0,1349.3273093144828,61.05703928206198
